Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Indicador
SAN LUIS	Chacabuco	Cortaderas	0	0	0	1	1	1	1	1	0	5
SAN LUIS	Chacabuco	El Algarrobal	0	0	0	1	0	0	0	0	0	1
SAN LUIS	Chacabuco	El Churrasco	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	El Recuerdo	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	El Sauce	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	El Sifon	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	El Tala	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	La Celestina	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	Las Rosas	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	Naschel	0	0	0	0	1	0	1	1	0	3
SAN LUIS	Chacabuco	Papagayos	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Chacabuco	Pozo Cavado	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	Punta De La Loma	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	Renca	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Chacabuco	San Felipe	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	San Miguel	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	San Pablo	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Chacabuco	Santa Martina	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Chacabuco	Tilisarao	0	0	0	0	1	1	0	1	0	3
SAN LUIS	Chacabuco	Villa del Carmen	0	0	0	1	1	0	1	1	0	4
SAN LUIS	Chacabuco	Villa Larca	0	0	0	1	1	1	1	1	0	5
SAN LUIS	Coronel Pringles	Balde De La Isla	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Carolina	0	0	0	0	0	0	1	1	0	2
SAN LUIS	Coronel Pringles	Cerros Largos	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Cienaga De Intihuasi	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	El Arenal	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	El Baldecito	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	El Durazno	0	0	0	0	0	1	0	1	0	2
SAN LUIS	Coronel Pringles	El Trapiche	0	0	0	1	1	1	1	1	0	5
SAN LUIS	Coronel Pringles	Eleodoro Lobos	0	0	0	0	1	1	0	0	0	2
SAN LUIS	Coronel Pringles	Estancia Grande	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Fraga	0	0	0	1	1	0	1	1	0	4
SAN LUIS	Coronel Pringles	Intihuasi	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	La Bajada	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Coronel Pringles	La Florida	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Coronel Pringles	La Petra	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	La Toma	1	0	0	1	1	1	0	1	0	5
SAN LUIS	Coronel Pringles	La Totora	0	0	0	0	1	1	0	0	0	2
SAN LUIS	Coronel Pringles	Las Barranquitas	0	0	0	0	0	1	0	0	0	1
SAN LUIS	Coronel Pringles	Las Pircas	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Loma Alta	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Marmol Verde	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Pampa Del Tamboreo	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Paso Del Rey	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Río Grande	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Coronel Pringles	Riocito	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Coronel Pringles	Saladillo	0	0	0	1	1	1	0	1	0	4
SAN LUIS	Coronel Pringles	Valle De Pancanta	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	5Ta Brigada	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Caldenadas	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Colonia Don Antonio	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Coronel Alzogaray	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Country Club Los Caldenes	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Dique Vulpiani	0	0	0	0	1	1	0	0	0	2
SAN LUIS	General Pedernera	Juan Jorba	0	0	0	1	1	0	1	1	0	4
SAN LUIS	General Pedernera	Juan Llerena	0	0	0	0	0	0	0	1	0	1
SAN LUIS	General Pedernera	Justo Daract	1	0	1	1	1	1	1	1	0	7
SAN LUIS	General Pedernera	La Angelina	0	0	0	0	0	0	0	1	0	1
SAN LUIS	General Pedernera	La Esquina	0	0	0	0	1	1	0	0	0	2
SAN LUIS	General Pedernera	La Punilla	0	0	0	1	0	0	1	1	0	3
SAN LUIS	General Pedernera	La Ribera	0	0	0	0	1	1	0	0	0	2
SAN LUIS	General Pedernera	Las Isletas	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Lavaisse	0	0	0	0	0	0	0	1	0	1
SAN LUIS	General Pedernera	Liborio Luna	0	0	0	0	1	1	0	0	0	2
SAN LUIS	General Pedernera	Nación Ranquel	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	Rio Quinto	0	0	0	0	0	0	0	0	0	0
SAN LUIS	General Pedernera	San José del Morro	0	0	0	0	0	0	0	1	0	1
SAN LUIS	General Pedernera	Villa Mercedes	1	1	1	1	1	1	1	1	0	8
SAN LUIS	General Pedernera	Villa Reynolds	0	0	0	0	1	1	0	0	0	2
SAN LUIS	General Pedernera	Villa Salles	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Gobernador Dupuy	Anchorena	0	0	1	0	1	0	1	1	0	4
SAN LUIS	Gobernador Dupuy	Arizona	0	0	1	0	1	0	1	1	0	4
SAN LUIS	Gobernador Dupuy	Bagual	0	0	0	0	0	0	1	1	0	2
SAN LUIS	Gobernador Dupuy	Batavia	0	0	0	0	0	0	1	1	1	3
SAN LUIS	Gobernador Dupuy	Buena Esperanza	0	0	1	0	1	0	1	1	1	5
SAN LUIS	Gobernador Dupuy	Fortín El Patria	0	0	0	0	1	0	1	1	0	3
SAN LUIS	Gobernador Dupuy	Fortuna	0	0	1	1	0	0	1	1	0	4
SAN LUIS	Gobernador Dupuy	La Maroma	0	0	0	0	0	0	1	0	1	2
SAN LUIS	Gobernador Dupuy	Los Overos	0	0	0	0	0	0	0	0	1	1
SAN LUIS	Gobernador Dupuy	Martín de Loyola	0	0	0	0	0	0	0	1	1	2
SAN LUIS	Gobernador Dupuy	Nahuel Mapá	0	0	0	0	0	0	1	1	0	2
SAN LUIS	Gobernador Dupuy	Navia	0	0	0	0	0	0	0	1	1	2
SAN LUIS	Gobernador Dupuy	Nueva Galia	0	0	0	1	1	0	1	1	0	4
SAN LUIS	Gobernador Dupuy	Unión	0	0	0	0	1	0	1	1	0	3
SAN LUIS	Junín	Bajo De Veliz	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Balde De Escudero	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Carpinteria	1	1	0	1	1	1	1	1	0	7
SAN LUIS	Junín	Cerrito Blanco	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Cerro de Oro	1	1	0	1	0	0	1	1	0	5
SAN LUIS	Junín	El Duraznito	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	La Chilca	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	La Lomita	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Lafinur	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Junín	Las Palomas	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Los Cajones	0	0	0	0	0	0	1	1	0	2
SAN LUIS	Junín	Los Lobos	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Los Molles	0	0	0	1	0	0	1	1	0	3
SAN LUIS	Junín	Merlo	1	1	0	1	1	1	1	1	0	7
SAN LUIS	Junín	Ojo Del Rio	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Santa Ana	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Junín	Santa Rosa del Conlara	1	0	0	1	1	1	1	1	0	6
SAN LUIS	Junín	Talita	0	0	0	0	0	0	0	1	1	2
SAN LUIS	La Capital	Alto Pelado	0	0	0	0	0	0	0	1	0	1
SAN LUIS	La Capital	Alto Pencoso	0	0	0	1	1	0	1	1	0	4
SAN LUIS	La Capital	Balde	0	0	0	1	1	0	0	1	1	4
SAN LUIS	La Capital	Beazley	0	0	0	0	0	0	0	1	0	1
SAN LUIS	La Capital	Boca Del Tigre	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Cazador	0	0	0	0	0	0	0	1	0	1
SAN LUIS	La Capital	Cerro Colorado	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Charlone	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Chosmes	0	0	0	0	1	1	0	1	0	3
SAN LUIS	La Capital	CRUZ DE PIEDRA	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Daniel Donovan	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Desaguadero	0	0	0	1	0	0	0	1	0	2
SAN LUIS	La Capital	El Charabon	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	El Chorrillo	0	0	0	0	1	1	0	0	0	2
SAN LUIS	La Capital	El Volcán	0	1	0	1	0	0	1	1	0	4
SAN LUIS	La Capital	Estancia Grande	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Jarilla	0	0	0	0	0	0	0	1	0	1
SAN LUIS	La Capital	Juan W. Gez	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Juana Koslay	1	0	1	1	0	0	1	1	0	5
SAN LUIS	La Capital	La Punta	0	1	0	1	1	1	0	0	0	4
SAN LUIS	La Capital	Las Barrancas	0	0	0	0	0	0	0	1	1	2
SAN LUIS	La Capital	Las Chacras	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Los Algarrobos Blancos	0	0	0	0	1	1	0	0	0	2
SAN LUIS	La Capital	Mosmota	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Potrero de los Funes	0	0	0	0	1	1	1	1	0	4
SAN LUIS	La Capital	Pozo Del Carril	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Salinas del Bebedero	0	0	0	0	0	0	1	1	0	2
SAN LUIS	La Capital	San Jerónimo	0	0	0	1	0	0	0	1	0	2
SAN LUIS	La Capital	San Luis	1	1	1	1	1	1	1	1	1	9
SAN LUIS	La Capital	San Roque	0	0	0	0	1	1	0	0	0	2
SAN LUIS	La Capital	Santa Rosa	0	0	0	0	0	0	0	0	0	0
SAN LUIS	La Capital	Varela	0	0	0	0	0	0	0	1	0	1
SAN LUIS	La Capital	Zanjitas	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Libertador Grl. San Martín	Barranca Alta	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Cabeza De Novillo	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Casa De Los Tigres	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	El Estanquito	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	El Paraguay	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	El Paraiso	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	El Puesto	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Libertador Grl. San Martín	La Cocha	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	La Ramada	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Libertador Grl. San Martín	La Totora	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	La Vertiente	0	0	0	0	0	0	0	1	1	2
SAN LUIS	Libertador Grl. San Martín	Las Aguadas	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Libertador Grl. San Martín	Las Chacras	0	0	0	0	0	0	0	1	1	2
SAN LUIS	Libertador Grl. San Martín	Las Lagunas	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Libertador Grl. San Martín	Los Comederos	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Mesilla Del Cura	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Paso Grande	0	0	0	1	0	0	1	1	0	3
SAN LUIS	Libertador Grl. San Martín	Planta De Sandia	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Potrerillo	0	0	0	0	0	0	0	1	0	1
SAN LUIS	Libertador Grl. San Martín	Puerta Colorada	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Rincon Del Carmen	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	San Fernando	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	San Isidro	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	San Martín	1	0	1	1	0	0	1	1	0	5
SAN LUIS	Libertador Grl. San Martín	San Vicente	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Tala Verde	0	0	0	0	0	0	0	0	0	0
SAN LUIS	Libertador Grl. San Martín	Villa de Praga	0	0	0	1	0	0	1	1	1	4
SANTA CRUZ	Corpen Aike	Comandante Luis Piedrabuena	1	1	1	0	1	1	1	1	1	8
SANTA CRUZ	Corpen Aike	Puerto Santa Cruz	1	0	1	1	1	0	1	0	1	6
SANTA CRUZ	Deseado	Caleta Olivia	0	1	0	1	1	1	0	1	1	6
SANTA CRUZ	Deseado	Cañadón Seco	0	0	0	1	0	1	0	1	1	4
SANTA CRUZ	Deseado	Fitz Roy	0	0	0	0	1	1	0	0	0	2
SANTA CRUZ	Deseado	Jaramillo	0	0	0	0	0	0	1	0	1	2
SANTA CRUZ	Deseado	Koluel Kaike	0	0	0	0	1	1	0	0	0	2
SANTA CRUZ	Deseado	Las Heras	0	0	0	1	1	1	0	1	1	5
SANTA CRUZ	Deseado	Pico Truncado	0	0	0	1	1	1	0	1	1	5
SANTA CRUZ	Deseado	Puerto Deseado	1	0	1	0	1	1	1	0	1	6
SANTA CRUZ	Deseado	Tellier	0	0	0	0	0	0	0	0	1	1
SANTA CRUZ	Güer Aike	28 de Noviembre	0	0	0	1	1	1	1	1	1	6
SANTA CRUZ	Güer Aike	El Turbio (Est. Gobernador Mayer)	0	0	0	0	0	0	0	0	1	1
SANTA CRUZ	Güer Aike	Julia Dufour	0	0	0	0	1	0	0	0	0	1
SANTA CRUZ	Güer Aike	Mina 3	0	0	0	0	0	1	0	0	1	2
SANTA CRUZ	Güer Aike	Río Gallegos	0	1	1	1	1	1	1	0	1	7
SANTA CRUZ	Güer Aike	Rospentek	0	0	0	0	0	0	1	0	0	1
SANTA CRUZ	Güer Aike	Yacimientos Río Turbio	0	0	0	0	1	1	1	0	1	4
SANTA CRUZ	Lago Argentino	El Calafate	1	0	0	1	1	1	1	1	1	7
SANTA CRUZ	Lago Argentino	El Chaltén	0	0	0	1	0	0	1	1	1	4
SANTA CRUZ	Lago Argentino	Tres Lagos	0	0	0	0	0	0	1	0	1	2
SANTA CRUZ	Lago Buenos Aires	Los Antiguos	0	0	1	0	1	0	1	1	1	5
SANTA CRUZ	Lago Buenos Aires	Perito Moreno	0	1	1	0	1	1	1	0	1	6
SANTA CRUZ	Magallanes	Puerto San Julián	1	1	1	0	1	1	1	1	1	8
SANTA CRUZ	Río Chico	Bajo Caracoles	0	0	0	0	0	0	1	0	1	2
SANTA CRUZ	Río Chico	Gobernador Gregores	0	0	0	0	0	0	1	0	1	2
SANTA CRUZ	Río Chico	Hipólito Yrigoyen	0	0	0	0	0	0	1	0	0	1
SANTA FE	9 de Julio	Campo Garay	0	0	0	0	0	0	0	0	0	0
SANTA FE	9 de Julio	Esteban Rams	0	0	0	0	1	0	1	1	1	4
SANTA FE	9 de Julio	Gato Colorado	0	0	0	0	1	0	1	0	1	3
SANTA FE	9 de Julio	Gregoria Pérez de Denis (Est. El Nochero)	0	0	0	0	1	0	1	1	1	4
SANTA FE	9 de Julio	Independencia	0	0	0	0	0	0	0	0	0	0
SANTA FE	9 de Julio	Logroño	1	0	0	0	1	1	1	1	0	5
SANTA FE	9 de Julio	Montefiore	0	0	0	0	0	0	1	1	1	3
SANTA FE	9 de Julio	Pozo Borrado	0	0	0	0	1	0	1	1	0	3
SANTA FE	9 de Julio	San Bernardo	0	0	0	0	0	0	1	1	0	2
SANTA FE	9 de Julio	Santa Margarita	0	0	0	0	1	0	1	1	1	4
SANTA FE	9 de Julio	Tostado	1	1	0	0	1	1	1	1	1	7
SANTA FE	9 de Julio	Villa Minetti	0	0	0	0	1	1	1	1	1	5
SANTA FE	Belgrano	Armstrong	1	0	0	1	1	1	1	1	0	6
SANTA FE	Belgrano	Bouquet	1	0	0	0	1	0	1	1	0	4
SANTA FE	Belgrano	Las Parejas	1	0	0	1	1	1	1	1	0	6
SANTA FE	Belgrano	Las Rosas	1	1	0	1	1	1	1	1	0	7
SANTA FE	Belgrano	Montes de Oca	1	0	0	1	1	0	1	1	1	6
SANTA FE	Belgrano	Tortugas	1	1	0	0	1	1	1	0	1	6
SANTA FE	Caseros	Arequito	1	1	0	0	1	1	1	0	0	5
SANTA FE	Caseros	Arteaga	1	1	0	0	1	1	1	1	0	6
SANTA FE	Caseros	Beravebú	0	0	0	0	1	1	1	1	0	4
SANTA FE	Caseros	Bigand	1	1	0	0	1	1	1	0	0	5
SANTA FE	Caseros	Casilda	1	1	0	1	1	1	1	1	0	7
SANTA FE	Caseros	Chabás	1	0	0	1	1	1	1	1	0	6
SANTA FE	Caseros	Chañar Ladeado	1	1	0	1	1	1	1	0	0	6
SANTA FE	Caseros	Gödeken	0	1	0	1	1	0	1	0	0	4
SANTA FE	Caseros	Los Molinos	1	1	0	0	1	1	1	0	0	5
SANTA FE	Caseros	Los Nogales	0	1	0	0	0	0	1	0	0	2
SANTA FE	Caseros	Los Quirquinchos	0	0	0	0	1	1	1	1	0	4
SANTA FE	Caseros	San José de la Esquina	1	1	0	0	1	1	1	1	0	6
SANTA FE	Caseros	Sanford	1	0	0	1	1	1	1	0	0	5
SANTA FE	Caseros	Villada	1	1	0	0	1	0	1	0	0	4
SANTA FE	Castellanos	Aldao (Est. Casablanca)	1	0	0	1	1	0	1	1	0	5
SANTA FE	Castellanos	Angélica	1	0	0	1	1	1	1	1	0	6
SANTA FE	Castellanos	Ataliva	1	1	0	1	1	1	1	1	0	7
SANTA FE	Castellanos	Aurelia	0	0	0	0	0	0	1	1	0	2
SANTA FE	Castellanos	Barrios Acapulco y Veracruz	0	0	0	0	1	0	0	0	0	1
SANTA FE	Castellanos	Bauer y Sigel	1	0	0	0	0	0	1	1	0	3
SANTA FE	Castellanos	Bella Italia	1	1	0	1	1	1	1	1	0	7
SANTA FE	Castellanos	Castellanos	0	1	0	0	0	0	1	1	0	3
SANTA FE	Castellanos	Colonia Bicha	1	0	0	1	1	0	0	0	0	3
SANTA FE	Castellanos	Colonia Cello	0	0	0	0	1	0	1	1	0	3
SANTA FE	Castellanos	Colonia Margarita	0	1	0	0	0	0	1	0	0	2
SANTA FE	Castellanos	Colonia Raquel	1	0	0	1	0	0	1	1	0	4
SANTA FE	Castellanos	Coronel Fraga	0	0	0	0	0	0	1	1	0	2
SANTA FE	Castellanos	Egusquiza	0	0	0	0	1	0	0	0	0	1
SANTA FE	Castellanos	Esmeralda	0	1	0	0	1	0	1	0	0	3
SANTA FE	Castellanos	Estación Clucellas	0	1	0	0	1	0	1	1	0	4
SANTA FE	Castellanos	Estacion Presidente Roca	0	0	0	0	0	0	0	0	0	0
SANTA FE	Castellanos	Estación Saguier	0	1	0	0	0	0	0	1	0	2
SANTA FE	Castellanos	Eusebia y Carolina	1	0	0	1	1	0	0	0	0	3
SANTA FE	Castellanos	Eustolia	0	0	0	0	0	0	0	1	0	1
SANTA FE	Castellanos	Frontera	0	0	0	1	1	1	0	0	0	3
SANTA FE	Castellanos	Garibaldi	0	0	0	0	0	0	1	0	0	1
SANTA FE	Castellanos	Humberto Primo	1	1	0	1	1	1	1	1	0	7
SANTA FE	Castellanos	Josefina	1	1	0	0	1	1	1	1	0	6
SANTA FE	Castellanos	Lehmann	1	1	0	1	1	1	1	1	0	7
SANTA FE	Castellanos	María Juana	1	1	0	1	1	1	1	1	0	7
SANTA FE	Castellanos	Nueva Lehmann	0	0	0	0	0	0	0	0	0	0
SANTA FE	Castellanos	Plaza Clucellas	1	1	0	0	1	1	1	0	0	5
SANTA FE	Castellanos	Plaza Saguier	0	1	0	0	1	0	0	0	0	2
SANTA FE	Castellanos	Presidente Roca	0	1	0	1	1	0	1	1	0	5
SANTA FE	Castellanos	Pueblo Marini	0	0	0	0	0	0	0	1	0	1
SANTA FE	Castellanos	Rafaela	1	1	0	1	1	1	1	1	1	8
SANTA FE	Castellanos	Ramona	1	0	0	0	1	1	1	1	0	5
SANTA FE	Castellanos	San Antonio	0	1	0	0	0	0	0	1	0	2
SANTA FE	Castellanos	San Vicente	1	1	0	0	1	1	1	1	0	6
SANTA FE	Castellanos	Santa Clara de Saguier	1	1	0	0	1	0	1	1	0	5
SANTA FE	Castellanos	Sunchales	1	1	0	1	1	1	1	1	0	7
SANTA FE	Castellanos	Susana	0	0	0	1	1	1	1	1	0	5
SANTA FE	Castellanos	Tacural	1	0	0	1	1	1	1	0	0	5
SANTA FE	Castellanos	Vila	1	0	0	0	1	1	1	0	0	4
SANTA FE	Castellanos	Villa Josefina	0	0	0	0	0	0	0	0	0	0
SANTA FE	Castellanos	Villa San José	0	1	0	0	0	0	1	1	0	3
SANTA FE	Castellanos	Virginia	0	0	0	0	0	0	0	1	0	1
SANTA FE	Castellanos	Zenón Pereyra	0	1	0	0	1	1	0	0	0	3
SANTA FE	Constitución	Alcorta	1	1	0	1	1	1	1	1	0	7
SANTA FE	Constitución	Barrio Arroyo del Medio	0	0	0	0	0	0	0	0	0	0
SANTA FE	Constitución	Barrio Mitre	0	0	0	0	1	1	0	0	0	2
SANTA FE	Constitución	Bombal	1	1	0	1	1	1	1	0	0	6
SANTA FE	Constitución	Cañada Rica	0	0	0	0	1	0	1	0	0	2
SANTA FE	Constitución	Cepeda	0	0	0	0	0	0	0	1	0	1
SANTA FE	Constitución	Empalme Villa Constitución	1	0	0	0	1	0	1	0	0	3
SANTA FE	Constitución	Firmat	0	0	0	0	0	0	0	0	0	0
SANTA FE	Constitución	General Gelly	1	0	0	0	1	0	0	1	0	3
SANTA FE	Constitución	Godoy	0	0	0	0	1	1	1	1	0	4
SANTA FE	Constitución	Juan B. Molina	1	0	0	0	1	1	1	1	0	5
SANTA FE	Constitución	Juncal	1	0	0	1	0	0	1	1	0	4
SANTA FE	Constitución	La Vanguardia	0	0	0	1	0	0	1	0	0	2
SANTA FE	Constitución	Máximo Paz (Est. Paz)	1	1	0	0	1	1	1	1	0	6
SANTA FE	Constitución	Pavón	1	0	0	0	1	1	1	0	0	4
SANTA FE	Constitución	Pavón Arriba	0	1	0	1	1	1	1	1	0	6
SANTA FE	Constitución	Peyrano	0	1	0	0	1	0	1	0	0	3
SANTA FE	Constitución	Rueda	0	0	0	0	0	0	1	1	0	2
SANTA FE	Constitución	Santa Teresa	1	1	0	1	1	1	1	1	0	7
SANTA FE	Constitución	Sargento Cabral	0	0	0	1	1	0	1	1	0	4
SANTA FE	Constitución	Stephenson	0	0	0	0	1	0	0	0	0	1
SANTA FE	Constitución	Theobald	0	0	0	0	1	0	1	0	0	2
SANTA FE	Constitución	Villa Constitución	1	1	0	1	1	1	1	1	0	7
SANTA FE	Garay	Cayastá	0	0	0	0	1	1	1	1	0	4
SANTA FE	Garay	Helvecia	0	1	0	0	1	0	1	1	0	4
SANTA FE	Garay	Los Zapallos	0	1	0	0	1	0	1	0	0	3
SANTA FE	Garay	Saladero Mariano Cabal	0	0	0	0	1	0	1	1	1	4
SANTA FE	Garay	Santa Rosa de Calchines	1	1	0	0	1	1	1	0	0	5
SANTA FE	General López	Aarón Castellanos (Est. Castellanos)	0	0	0	0	1	0	1	1	0	3
SANTA FE	General López	Amenábar	1	0	0	0	1	1	1	1	0	5
SANTA FE	General López	Cafferata	1	0	0	1	1	1	0	0	0	4
SANTA FE	General López	Cañada del Ucle	1	0	0	0	0	0	1	0	0	2
SANTA FE	General López	Carmen	0	0	0	0	1	1	1	1	0	4
SANTA FE	General López	Carreras	0	1	0	0	1	1	1	1	0	5
SANTA FE	General López	Chapuy	0	1	0	0	1	1	1	0	0	4
SANTA FE	General López	Chovet	0	1	0	0	1	1	1	0	1	5
SANTA FE	General López	Christophersen	0	0	0	1	1	0	1	1	0	4
SANTA FE	General López	Diego de Alvear	1	0	0	1	1	1	1	1	0	6
SANTA FE	General López	Elortondo	1	1	0	0	1	1	1	1	0	6
SANTA FE	General López	Firmat	1	1	0	1	1	1	1	0	0	6
SANTA FE	General López	Hughes	0	0	0	1	1	1	1	0	0	4
SANTA FE	General López	La Chispa	0	0	0	0	0	0	1	1	0	2
SANTA FE	General López	Labordeboy	1	0	0	0	1	0	1	0	0	3
SANTA FE	General López	Lazzarino	0	0	0	0	1	0	0	0	0	1
SANTA FE	General López	Maggiolo	1	0	0	0	1	1	1	1	0	5
SANTA FE	General López	María Teresa	1	1	0	0	1	1	1	1	0	6
SANTA FE	General López	Melincué (Est. San Urbano)	0	0	0	0	1	1	1	1	0	4
SANTA FE	General López	Miguel Torres	0	1	0	0	0	0	0	0	0	1
SANTA FE	General López	Murphy	0	0	0	1	1	1	1	0	0	4
SANTA FE	General López	Rufino	1	1	0	1	1	1	1	0	0	6
SANTA FE	General López	San Eduardo	1	0	0	1	1	0	1	0	0	4
SANTA FE	General López	San Francisco de Santa Fe	0	0	0	1	1	0	1	0	1	4
SANTA FE	General López	San Gregorio	1	0	0	1	1	1	1	1	0	6
SANTA FE	General López	Sancti Spiritu	1	0	0	1	1	1	1	1	1	7
SANTA FE	General López	Santa Isabel	1	0	0	1	1	1	1	0	1	6
SANTA FE	General López	Teodelina	0	1	0	0	1	1	1	1	0	5
SANTA FE	General López	Venado Tuerto	1	1	0	1	1	1	1	1	0	7
SANTA FE	General López	Villa Cañás	1	1	0	1	1	1	1	1	0	7
SANTA FE	General López	Wheelwright	0	1	0	1	1	1	1	1	1	7
SANTA FE	General Obligado	Arroyo Ceibal	0	0	0	0	1	0	1	1	0	3
SANTA FE	General Obligado	Avellaneda (Est. Ewald)	1	0	0	1	1	1	1	1	0	6
SANTA FE	General Obligado	Berna	0	0	0	0	1	0	1	1	0	3
SANTA FE	General Obligado	El Araza	0	0	0	0	1	0	1	1	0	3
SANTA FE	General Obligado	El Rabón	0	1	0	0	1	0	0	1	1	4
SANTA FE	General Obligado	Florencia	1	1	0	0	1	1	1	1	1	7
SANTA FE	General Obligado	Guadalupe Norte	1	0	0	0	1	0	1	0	0	3
